Country,Year,Energy Type,consumption (GWh)
Angola,1989,Nuclear,0.0
Angola,1989,Biofuels,
Angola,1989,Other Renewables,
Angola,1989,Coal-Peat and Manufactured Gases,
Angola,1989,Oil and Petroleum Products,
Angola,1989,Natural Gas,
Angola,1990,Wind,
Angola,1990,Hydro,
Angola,1990,Solar,
Angola,1990,Nuclear,0.0
Angola,1990,Biofuels,
Angola,1990,Other Renewables,
Angola,1990,Coal-Peat and Manufactured Gases,
Angola,1990,Oil and Petroleum Products,
Angola,1990,Natural Gas,
Angola,1991,Wind,
Angola,1991,Hydro,
Angola,1991,Solar,
Angola,1991,Nuclear,0.0
Angola,1991,Biofuels,
Angola,1991,Other Renewables,
Angola,1991,Coal-Peat and Manufactured Gases,
Angola,1991,Oil and Petroleum Products,
Angola,1991,Natural Gas,
Angola,1992,Wind,
Angola,1992,Hydro,
Angola,1992,Solar,
Angola,1992,Nuclear,0.0
Angola,1992,Biofuels,
Angola,1992,Other Renewables,
Angola,1992,Coal-Peat and Manufactured Gases,
Angola,1992,Oil and Petroleum Products,
Angola,1992,Natural Gas,
Angola,1993,Wind,
Angola,1993,Hydro,
Angola,1993,Solar,
Angola,1993,Nuclear,0.0
Angola,1993,Biofuels,
Angola,1993,Other Renewables,
Angola,1993,Coal-Peat and Manufactured Gases,
Angola,1993,Oil and Petroleum Products,
Angola,1993,Natural Gas,
Angola,1994,Wind,
Angola,1994,Hydro,
Angola,1994,Solar,
Angola,1994,Nuclear,0.0
Angola,1994,Biofuels,
Angola,1994,Other Renewables,
Angola,1994,Coal-Peat and Manufactured Gases,
Angola,1994,Oil and Petroleum Products,
Angola,1994,Natural Gas,
Angola,1995,Wind,
Angola,1995,Hydro,
Angola,1995,Solar,
Angola,1995,Nuclear,0.0
Angola,1995,Biofuels,
Angola,1995,Other Renewables,
Angola,1995,Coal-Peat and Manufactured Gases,
Angola,1995,Oil and Petroleum Products,
Angola,1995,Natural Gas,
Angola,1996,Wind,
Angola,1996,Hydro,
Angola,1996,Solar,
Angola,1996,Nuclear,0.0
Angola,1996,Biofuels,
Angola,1996,Other Renewables,
Angola,1996,Coal-Peat and Manufactured Gases,
Angola,1996,Oil and Petroleum Products,
Angola,1996,Natural Gas,
Angola,1997,Wind,
Angola,1997,Hydro,
Angola,1997,Solar,
Angola,1997,Nuclear,0.0
Angola,1997,Biofuels,
Angola,1997,Other Renewables,
Angola,1997,Coal-Peat and Manufactured Gases,
Angola,1997,Oil and Petroleum Products,
Angola,1997,Natural Gas,
Angola,1998,Wind,
Angola,1998,Hydro,
Angola,1998,Solar,
Angola,1998,Nuclear,0.0
Angola,1998,Biofuels,
Angola,1998,Other Renewables,
Angola,1998,Coal-Peat and Manufactured Gases,
Angola,1998,Oil and Petroleum Products,
Angola,1998,Natural Gas,
Angola,1999,Wind,
Angola,1999,Hydro,
Angola,1999,Solar,
Angola,1999,Nuclear,0.0
Angola,1999,Biofuels,
Angola,1999,Other Renewables,
Angola,1999,Coal-Peat and Manufactured Gases,
Angola,1999,Oil and Petroleum Products,
Angola,1999,Natural Gas,
Angola,2000,Wind,
Angola,2000,Hydro,
Angola,2000,Solar,
Angola,2000,Nuclear,0.0
Angola,2000,Biofuels,
Angola,2000,Other Renewables,
Angola,2000,Coal-Peat and Manufactured Gases,
Angola,2000,Oil and Petroleum Products,
Angola,2000,Natural Gas,
Angola,2001,Wind,
Angola,2001,Hydro,
Angola,2001,Solar,
Angola,2001,Nuclear,0.0
Angola,2001,Biofuels,
Angola,2001,Other Renewables,
Angola,2001,Coal-Peat and Manufactured Gases,
Angola,2001,Oil and Petroleum Products,
Angola,2001,Natural Gas,
Angola,2002,Wind,
Angola,2002,Hydro,
Angola,2002,Solar,
Angola,2002,Nuclear,0.0
Angola,2002,Biofuels,
Angola,2002,Other Renewables,
Angola,2002,Coal-Peat and Manufactured Gases,
Angola,2002,Oil and Petroleum Products,
Angola,2002,Natural Gas,
Angola,2003,Wind,
Angola,2003,Hydro,
Angola,2003,Solar,
Angola,2003,Nuclear,0.0
Angola,2003,Biofuels,
Angola,2003,Other Renewables,
Angola,2003,Coal-Peat and Manufactured Gases,
Angola,2003,Oil and Petroleum Products,
Angola,2003,Natural Gas,
Angola,2004,Wind,
Angola,2004,Hydro,
Angola,2004,Solar,
Angola,2004,Nuclear,0.0
Angola,2004,Biofuels,
Angola,2004,Other Renewables,
Angola,2004,Coal-Peat and Manufactured Gases,
Angola,2004,Oil and Petroleum Products,
Angola,2004,Natural Gas,
Angola,2005,Wind,
Angola,2005,Hydro,
Angola,2005,Solar,
Angola,2005,Nuclear,0.0
Angola,2005,Biofuels,
Angola,2005,Other Renewables,
Angola,2005,Coal-Peat and Manufactured Gases,
Angola,2005,Oil and Petroleum Products,
Angola,2005,Natural Gas,
Angola,2006,Wind,
Angola,2006,Hydro,
Angola,2006,Solar,
Angola,2006,Nuclear,0.0
Angola,2006,Biofuels,
Angola,2006,Other Renewables,
Angola,2006,Coal-Peat and Manufactured Gases,
Angola,2006,Oil and Petroleum Products,
Angola,2006,Natural Gas,
Angola,2007,Wind,
Angola,2007,Hydro,
Angola,2007,Solar,
Angola,2007,Nuclear,0.0
Angola,2007,Biofuels,
Angola,2007,Other Renewables,
Angola,2007,Coal-Peat and Manufactured Gases,
Angola,2007,Oil and Petroleum Products,
Angola,2007,Natural Gas,
Angola,2008,Wind,
Angola,2008,Hydro,
Angola,2008,Solar,
Angola,2008,Nuclear,0.0
Angola,2008,Biofuels,
Angola,2008,Other Renewables,
Angola,2008,Coal-Peat and Manufactured Gases,
Angola,2008,Oil and Petroleum Products,
Angola,2008,Natural Gas,
Angola,2009,Wind,
Angola,2009,Hydro,
Angola,2009,Solar,
Angola,2009,Nuclear,0.0
Angola,2009,Biofuels,
Angola,2009,Other Renewables,
Angola,2009,Coal-Peat and Manufactured Gases,
Angola,2009,Oil and Petroleum Products,
Angola,2009,Natural Gas,
Angola,2010,Wind,
Angola,2010,Hydro,
Angola,2010,Solar,
Angola,2010,Nuclear,0.0
Angola,2010,Biofuels,
Angola,2010,Other Renewables,
Angola,2010,Coal-Peat and Manufactured Gases,
Angola,2010,Oil and Petroleum Products,
Angola,2010,Natural Gas,
Angola,2011,Wind,
Angola,2011,Hydro,
Angola,2011,Solar,
Angola,2011,Nuclear,0.0
Angola,2011,Biofuels,
Angola,2011,Other Renewables,
Angola,2011,Coal-Peat and Manufactured Gases,
Angola,2011,Oil and Petroleum Products,
Angola,2011,Natural Gas,
Angola,2012,Wind,
Angola,2012,Hydro,
Angola,2012,Solar,
Angola,2012,Nuclear,0.0
Angola,2012,Biofuels,
Angola,2012,Other Renewables,
Angola,2012,Coal-Peat and Manufactured Gases,
Angola,2012,Oil and Petroleum Products,
Angola,2012,Natural Gas,
Angola,2013,Wind,
Angola,2013,Hydro,
Angola,2013,Solar,
Angola,2013,Nuclear,0.0
Angola,2013,Biofuels,
Angola,2013,Other Renewables,
Angola,2013,Coal-Peat and Manufactured Gases,
Angola,2013,Oil and Petroleum Products,
Angola,2013,Natural Gas,
Angola,2014,Wind,
Angola,2014,Hydro,
Angola,2014,Solar,
Angola,2014,Nuclear,0.0
Angola,2014,Biofuels,
Angola,2014,Other Renewables,
Angola,2014,Coal-Peat and Manufactured Gases,
Angola,2014,Oil and Petroleum Products,
Angola,2014,Natural Gas,
Angola,2015,Wind,
Angola,2015,Hydro,
Angola,2015,Solar,
Angola,2015,Nuclear,0.0
Angola,2015,Biofuels,
Angola,2015,Other Renewables,
Angola,2015,Coal-Peat and Manufactured Gases,
Angola,2015,Oil and Petroleum Products,
Angola,2015,Natural Gas,
Angola,2016,Wind,
Angola,2016,Hydro,
Angola,2016,Solar,
Angola,2016,Nuclear,0.0
Angola,2016,Biofuels,
Angola,2016,Other Renewables,
Angola,2016,Coal-Peat and Manufactured Gases,
Angola,2016,Oil and Petroleum Products,
Angola,2016,Natural Gas,
Angola,2017,Wind,
Angola,2017,Hydro,
Angola,2017,Solar,
Angola,2017,Nuclear,0.0
Angola,2017,Biofuels,
Angola,2017,Other Renewables,
Angola,2017,Coal-Peat and Manufactured Gases,
Angola,2017,Oil and Petroleum Products,
Angola,2017,Natural Gas,
Angola,2018,Wind,
Angola,2018,Hydro,
Angola,2018,Solar,
Angola,2018,Nuclear,0.0
Angola,2018,Biofuels,
Angola,2018,Other Renewables,
Angola,2018,Coal-Peat and Manufactured Gases,
Angola,2018,Oil and Petroleum Products,
Angola,2018,Natural Gas,
Angola,2019,Wind,
Angola,2019,Hydro,
Angola,2019,Solar,
Angola,2019,Nuclear,0.0
Angola,2019,Biofuels,
Angola,2019,Other Renewables,
Angola,2019,Coal-Peat and Manufactured Gases,
Angola,2019,Oil and Petroleum Products,
Angola,2019,Natural Gas,
Angola,2020,Wind,
Angola,2020,Hydro,
Angola,2020,Solar,
Angola,2020,Nuclear,0.0
Angola,2020,Biofuels,
Angola,2020,Other Renewables,
Angola,2020,Coal-Peat and Manufactured Gases,
Angola,2020,Oil and Petroleum Products,
Angola,2020,Natural Gas,
Angola,2021,Wind,
Angola,2021,Hydro,
Angola,2021,Solar,
Angola,2021,Nuclear,0.0
Angola,2021,Biofuels,
Angola,2021,Other Renewables,
Angola,2021,Coal-Peat and Manufactured Gases,
Angola,2021,Oil and Petroleum Products,
Angola,2021,Natural Gas,
Angola,2022,Wind,
Angola,2022,Hydro,
Angola,2022,Solar,
Angola,2022,Nuclear,0.0
Angola,2022,Biofuels,
Angola,2022,Other Renewables,
Angola,2022,Coal-Peat and Manufactured Gases,
Angola,2022,Oil and Petroleum Products,
Angola,2022,Natural Gas,
Angola,2023,Wind,
Angola,2023,Hydro,
Angola,2023,Solar,
Angola,2023,Nuclear,0.0
Angola,2023,Biofuels,
Angola,2023,Other Renewables,
Angola,2023,Coal-Peat and Manufactured Gases,
Angola,2023,Oil and Petroleum Products,
Angola,2023,Natural Gas,
Argentina,1965,Wind,
Argentina,1965,Hydro,3622.6556
Argentina,1965,Solar,
Argentina,1965,Nuclear,0.0
Argentina,1965,Biofuels,
Argentina,1965,Other Renewables,0.0
Argentina,1965,Coal-Peat and Manufactured Gases,8455.0495
Argentina,1965,Oil and Petroleum Products,275215.89999999997
Argentina,1965,Natural Gas,41234.0
Argentina,1966,Wind,
Argentina,1966,Hydro,3669.4174
Argentina,1966,Solar,
Argentina,1966,Nuclear,0.0
Argentina,1966,Biofuels,
Argentina,1966,Other Renewables,0.0
Argentina,1966,Coal-Peat and Manufactured Gases,6971.818
Argentina,1966,Oil and Petroleum Products,283876.3
Argentina,1966,Natural Gas,44657.195999999996
Argentina,1967,Wind,
Argentina,1967,Hydro,3757.4391
Argentina,1967,Solar,
Argentina,1967,Nuclear,0.0
Argentina,1967,Biofuels,
Argentina,1967,Other Renewables,0.0
Argentina,1967,Coal-Peat and Manufactured Gases,7840.397
Argentina,1967,Oil and Petroleum Products,290734.95
Argentina,1967,Natural Gas,46699.448
Argentina,1968,Wind,
Argentina,1968,Hydro,4428.607
Argentina,1968,Solar,
Argentina,1968,Nuclear,0.0
Argentina,1968,Biofuels,
Argentina,1968,Other Renewables,0.0
Argentina,1968,Coal-Peat and Manufactured Gases,7619.035
Argentina,1968,Oil and Petroleum Products,296797.19999999995
Argentina,1968,Natural Gas,51999.577000000005
Argentina,1969,Wind,
Argentina,1969,Hydro,3971.993
Argentina,1969,Solar,
Argentina,1969,Nuclear,0.0
Argentina,1969,Biofuels,
Argentina,1969,Other Renewables,0.0
Argentina,1969,Coal-Peat and Manufactured Gases,9122.1695
Argentina,1969,Oil and Petroleum Products,308011.44
Argentina,1969,Natural Gas,51805.073
Argentina,1970,Wind,
Argentina,1970,Hydro,4604.4087
Argentina,1970,Solar,
Argentina,1970,Nuclear,0.0
Argentina,1970,Biofuels,
Argentina,1970,Other Renewables,179.53554
Argentina,1970,Coal-Peat and Manufactured Gases,11722.598
Argentina,1970,Oil and Petroleum Products,278435.5
Argentina,1970,Natural Gas,58544.5
Argentina,1971,Wind,
Argentina,1971,Hydro,4571.9438
Argentina,1971,Solar,
Argentina,1971,Nuclear,0.0
Argentina,1971,Biofuels,
Argentina,1971,Other Renewables,188.31055999999998
Argentina,1971,Coal-Peat and Manufactured Gases,10277.542000000001
Argentina,1971,Oil and Petroleum Products,296501.10000000003
Argentina,1971,Natural Gas,63202.774
Argentina,1972,Wind,
Argentina,1972,Hydro,4443.309
Argentina,1972,Solar,
Argentina,1972,Nuclear,0.0
Argentina,1972,Biofuels,
Argentina,1972,Other Renewables,242.69499
Argentina,1972,Coal-Peat and Manufactured Gases,8651.295
Argentina,1972,Oil and Petroleum Products,295186.2
Argentina,1972,Natural Gas,70924.42
Argentina,1973,Wind,
Argentina,1973,Hydro,8863.367
Argentina,1973,Solar,
Argentina,1973,Nuclear,0.0
Argentina,1973,Biofuels,
Argentina,1973,Other Renewables,191.43721
Argentina,1973,Coal-Peat and Manufactured Gases,9496.522
Argentina,1973,Oil and Petroleum Products,297198.64
Argentina,1973,Natural Gas,80707.76999999999
Argentina,1974,Wind,
Argentina,1974,Hydro,14769.164
Argentina,1974,Solar,
Argentina,1974,Nuclear,2939.6653
Argentina,1974,Biofuels,
Argentina,1974,Other Renewables,194.73471
Argentina,1974,Coal-Peat and Manufactured Gases,11825.920999999998
Argentina,1974,Oil and Petroleum Products,297124.0
Argentina,1974,Natural Gas,85424.40000000001
Argentina,1975,Wind,
Argentina,1975,Hydro,15360.892
Argentina,1975,Solar,
Argentina,1975,Nuclear,7142.025000000001
Argentina,1975,Biofuels,
Argentina,1975,Other Renewables,204.27027
Argentina,1975,Coal-Peat and Manufactured Gases,11510.94
Argentina,1975,Oil and Petroleum Products,280828.06
Argentina,1975,Natural Gas,87525.0
Argentina,1976,Wind,
Argentina,1976,Hydro,14829.010999999999
Argentina,1976,Solar,
Argentina,1976,Nuclear,7298.088
Argentina,1976,Biofuels,
Argentina,1976,Other Renewables,194.605
Argentina,1976,Coal-Peat and Manufactured Gases,11642.586
Argentina,1976,Oil and Petroleum Products,290235.4
Argentina,1976,Natural Gas,98514.25
Argentina,1977,Wind,
Argentina,1977,Hydro,17052.307
Argentina,1977,Solar,
Argentina,1977,Nuclear,4645.011399999999
Argentina,1977,Biofuels,
Argentina,1977,Other Renewables,204.31082
Argentina,1977,Coal-Peat and Manufactured Gases,11008.502999999999
Argentina,1977,Oil and Petroleum Products,305657.69999999995
Argentina,1977,Natural Gas,102890.495
Argentina,1978,Wind,
Argentina,1978,Hydro,22906.666
Argentina,1978,Solar,
Argentina,1978,Nuclear,8217.443
Argentina,1978,Biofuels,
Argentina,1978,Other Renewables,204.21417
Argentina,1978,Coal-Peat and Manufactured Gases,13419.195
Argentina,1978,Oil and Petroleum Products,297309.27
Argentina,1978,Natural Gas,100070.244
Argentina,1979,Wind,
Argentina,1979,Hydro,31512.377
Argentina,1979,Solar,
Argentina,1979,Nuclear,7638.5903
Argentina,1979,Biofuels,
Argentina,1979,Other Renewables,303.20750000000004
Argentina,1979,Coal-Peat and Manufactured Gases,12501.673999999999
Argentina,1979,Oil and Petroleum Products,319809.6
Argentina,1979,Natural Gas,102890.495
Argentina,1980,Wind,
Argentina,1980,Hydro,44771.42
Argentina,1980,Solar,
Argentina,1980,Nuclear,6639.785
Argentina,1980,Biofuels,
Argentina,1980,Other Renewables,316.08444000000003
Argentina,1980,Coal-Peat and Manufactured Gases,11144.589
Argentina,1980,Oil and Petroleum Products,297018.1
Argentina,1980,Natural Gas,112129.25
Argentina,1981,Wind,
Argentina,1981,Hydro,43422.780000000006
Argentina,1981,Solar,
Argentina,1981,Nuclear,7990.442
Argentina,1981,Biofuels,
Argentina,1981,Other Renewables,277.77916000000005
Argentina,1981,Coal-Peat and Manufactured Gases,10560.466999999999
Argentina,1981,Oil and Petroleum Products,278525.8
Argentina,1981,Natural Gas,117186.25
Argentina,1982,Wind,
Argentina,1982,Hydro,52019.93
Argentina,1982,Solar,
Argentina,1982,Nuclear,5306.153
Argentina,1982,Biofuels,
Argentina,1982,Other Renewables,367.0186
Argentina,1982,Coal-Peat and Manufactured Gases,10666.076000000001
Argentina,1982,Oil and Petroleum Products,265018.34
Argentina,1982,Natural Gas,133135.25
Argentina,1983,Wind,
Argentina,1983,Hydro,54463.337
Argentina,1983,Solar,
Argentina,1983,Nuclear,9661.737000000001
Argentina,1983,Biofuels,
Argentina,1983,Other Renewables,494.71387
Argentina,1983,Coal-Peat and Manufactured Gases,9679.963000000002
Argentina,1983,Oil and Petroleum Products,268311.86000000004
Argentina,1983,Natural Gas,143152.0
Argentina,1984,Wind,
Argentina,1984,Hydro,58778.633
Argentina,1984,Solar,
Argentina,1984,Nuclear,13168.905999999999
Argentina,1984,Biofuels,
Argentina,1984,Other Renewables,367.06665
Argentina,1984,Coal-Peat and Manufactured Gases,7185.223
Argentina,1984,Oil and Petroleum Products,255453.46000000002
Argentina,1984,Natural Gas,152390.75
Argentina,1985,Wind,
Argentina,1985,Hydro,61071.068
Argentina,1985,Solar,
Argentina,1985,Nuclear,16361.11
Argentina,1985,Biofuels,
Argentina,1985,Other Renewables,383.08498000000003
Argentina,1985,Coal-Peat and Manufactured Gases,10599.606
Argentina,1985,Oil and Petroleum Products,237506.84999999998
Argentina,1985,Natural Gas,155697.25
Argentina,1986,Wind,
Argentina,1986,Hydro,62186.21
Argentina,1986,Solar,
Argentina,1986,Nuclear,16205.048
Argentina,1986,Biofuels,
Argentina,1986,Other Renewables,395.80222999999995
Argentina,1986,Coal-Peat and Manufactured Gases,12109.348
Argentina,1986,Oil and Petroleum Products,249745.71
Argentina,1986,Natural Gas,168242.5
Argentina,1987,Wind,
Argentina,1987,Hydro,64795.074
Argentina,1987,Solar,
Argentina,1987,Nuclear,18344.534
Argentina,1987,Biofuels,
Argentina,1987,Other Renewables,338.32997
Argentina,1987,Coal-Peat and Manufactured Gases,13439.672
Argentina,1987,Oil and Petroleum Products,266579.8
Argentina,1987,Natural Gas,168339.74000000002
Argentina,1988,Wind,
Argentina,1988,Hydro,45121.124
Argentina,1988,Solar,
Argentina,1988,Nuclear,16451.912
Argentina,1988,Biofuels,
Argentina,1988,Other Renewables,392.51750000000004
Argentina,1988,Coal-Peat and Manufactured Gases,13772.349
Argentina,1988,Oil and Petroleum Products,268360.47000000003
Argentina,1988,Natural Gas,196639.5
Argentina,1989,Wind,
Argentina,1989,Hydro,38994.976
Argentina,1989,Solar,
Argentina,1989,Nuclear,14298.237000000001
Argentina,1989,Biofuels,
Argentina,1989,Other Renewables,338.37858
Argentina,1989,Coal-Peat and Manufactured Gases,14902.768
Argentina,1989,Oil and Petroleum Products,246347.49
Argentina,1989,Natural Gas,206558.99
Argentina,1990,Wind,0.0
Argentina,1990,Hydro,52377.666
Argentina,1990,Solar,0.0
Argentina,1990,Nuclear,20659.946
Argentina,1990,Biofuels,
Argentina,1990,Other Renewables,424.63276
Argentina,1990,Coal-Peat and Manufactured Gases,12266.131
Argentina,1990,Oil and Petroleum Products,229973.05
Argentina,1990,Natural Gas,197320.25
Argentina,1991,Wind,0.0
Argentina,1991,Hydro,46925.212999999996
Argentina,1991,Solar,0.0
Argentina,1991,Nuclear,22007.765
Argentina,1991,Biofuels,
Argentina,1991,Other Renewables,418.2047
Argentina,1991,Coal-Peat and Manufactured Gases,10794.012
Argentina,1991,Oil and Petroleum Products,240283.44999999998
Argentina,1991,Natural Gas,200918.49
Argentina,1992,Wind,0.0
Argentina,1992,Hydro,56670.963
Argentina,1992,Solar,0.0
Argentina,1992,Nuclear,20092.442
Argentina,1992,Biofuels,
Argentina,1992,Other Renewables,414.94164
Argentina,1992,Coal-Peat and Manufactured Gases,12168.163
Argentina,1992,Oil and Petroleum Products,252706.36
Argentina,1992,Natural Gas,217256.48
Argentina,1993,Wind,0.0
Argentina,1993,Hydro,70282.62
Argentina,1993,Solar,0.0
Argentina,1993,Nuclear,21990.739999999998
Argentina,1993,Biofuels,
Argentina,1993,Other Renewables,306.43585
Argentina,1993,Coal-Peat and Manufactured Gases,8069.986999999999
Argentina,1993,Oil and Petroleum Products,247780.04
Argentina,1993,Natural Gas,229412.73
Argentina,1994,Wind,0.0
Argentina,1994,Hydro,80686.40999999999
Argentina,1994,Solar,0.0
Argentina,1994,Nuclear,23366.934
Argentina,1994,Biofuels,
Argentina,1994,Other Renewables,316.0422
Argentina,1994,Coal-Peat and Manufactured Gases,7065.107
Argentina,1994,Oil and Petroleum Products,261495.45
Argentina,1994,Natural Gas,235831.25
Argentina,1995,Wind,0.0
Argentina,1995,Hydro,78371.09999999999
Argentina,1995,Solar,0.0
Argentina,1995,Nuclear,20049.880999999998
Argentina,1995,Biofuels,
Argentina,1995,Other Renewables,379.92388
Argentina,1995,Coal-Peat and Manufactured Gases,7414.152
Argentina,1995,Oil and Petroleum Products,259543.63999999998
Argentina,1995,Natural Gas,262477.75
Argentina,1996,Wind,28.440276
Argentina,1996,Hydro,66448.53
Argentina,1996,Solar,0.0
Argentina,1996,Nuclear,21165.023999999998
Argentina,1996,Biofuels,
Argentina,1996,Other Renewables,711.9275
Argentina,1996,Coal-Peat and Manufactured Gases,7766.816000000001
Argentina,1996,Oil and Petroleum Products,259824.46
Argentina,1996,Natural Gas,301183.26
Argentina,1997,Wind,43.14833
Argentina,1997,Hydro,82572.94
Argentina,1997,Solar,0.0
Argentina,1997,Nuclear,22589.457
Argentina,1997,Biofuels,
Argentina,1997,Other Renewables,570.6336
Argentina,1997,Coal-Peat and Manufactured Gases,6127.7137
Argentina,1997,Oil and Petroleum Products,275299.74
Argentina,1997,Natural Gas,277551.48000000004
Argentina,1998,Wind,96.22332999999999
Argentina,1998,Hydro,78287.76999999999
Argentina,1998,Solar,0.050268890000000004
Argentina,1998,Nuclear,21147.999
Argentina,1998,Biofuels,
Argentina,1998,Other Renewables,660.4455
Argentina,1998,Coal-Peat and Manufactured Gases,8237.41
Argentina,1998,Oil and Petroleum Products,283285.46
Argentina,1998,Natural Gas,296709.72000000003
Argentina,1999,Wind,102.84694
Argentina,1999,Hydro,63270.077
Argentina,1999,Solar,0.07688166
Argentina,1999,Nuclear,20163.381999999998
Argentina,1999,Biofuels,
Argentina,1999,Other Renewables,836.3575
Argentina,1999,Coal-Peat and Manufactured Gases,9885.469000000001
Argentina,1999,Oil and Petroleum Products,287106.87
Argentina,1999,Natural Gas,314701.0
Argentina,2000,Wind,102.779165
Argentina,2000,Hydro,84496.67
Argentina,2000,Solar,0.10645166
Argentina,2000,Nuclear,17527.328
Argentina,2000,Biofuels,
Argentina,2000,Other Renewables,1232.2811
Argentina,2000,Coal-Peat and Manufactured Gases,7512.647
Argentina,2000,Oil and Petroleum Products,264937.95999999996
Argentina,2000,Natural Gas,322967.22
Argentina,2001,Wind,145.01223
Argentina,2001,Hydro,107464.8
Argentina,2001,Solar,0.126325
Argentina,2001,Nuclear,19899.951999999997
Argentina,2001,Biofuels,
Argentina,2001,Other Renewables,1158.7647000000002
Argentina,2001,Coal-Peat and Manufactured Gases,6156.8522
Argentina,2001,Oil and Petroleum Products,245348.51
Argentina,2001,Natural Gas,302350.25
Argentina,2002,Wind,214.25694000000001
Argentina,2002,Hydro,104432.5
Argentina,2002,Solar,0.13718527
Argentina,2002,Nuclear,16304.048999999999
Argentina,2002,Biofuels,
Argentina,2002,Other Renewables,1691.805
Argentina,2002,Coal-Peat and Manufactured Gases,4586.2966
Argentina,2002,Oil and Petroleum Products,232868.67
Argentina,2002,Natural Gas,294375.73
Argentina,2003,Wind,226.07638
Argentina,2003,Hydro,98025.86
Argentina,2003,Solar,0.18850806
Argentina,2003,Nuclear,21055.779000000002
