Country,Balance,Product,Value,Unit,Year
New Zealand,Net Electricity Production,Oil and Petroleum Products,0.0447,GWh,2024
New Zealand,Net Electricity Production,Natural Gas,92.149,GWh,2024
New Zealand,Net Electricity Production,Combustible Renewables,69.5367,GWh,2024
New Zealand,Net Electricity Production,Geothermal,696.2893,GWh,2024
New Zealand,Net Electricity Production,Solar,33.6414,GWh,2024
New Zealand,Net Electricity Production,Not Specified,3.3096,GWh,2024
New Zealand,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3331.2772,GWh,2024
New Zealand,Distribution Losses,Electricity,260.1637,GWh,2024
New Zealand,Final Consumption (Calculated),Electricity,3193.9667,GWh,2024
New Zealand,Net Electricity Production,Wind,391.7328,GWh,2024
Norway,Net Electricity Production,Electricity,14742.1252,GWh,2024
Norway,Net Electricity Production,Hydro,13218.8856,GWh,2024
Norway,Net Electricity Production,Total Combustible Fuels,140.4441,GWh,2024
Norway,Net Electricity Production,Coal-Peat and Manufactured Gases,11.9074,GWh,2024
Norway,Net Electricity Production,Oil and Petroleum Products,13.7134,GWh,2024
Norway,Net Electricity Production,Combustible Renewables,15.4623,GWh,2024
Norway,Net Electricity Production,Other Combustible Non-Renewables,99.361,GWh,2024
Norway,Net Electricity Production,Solar,1.533,GWh,2024
Norway,Net Electricity Production,Not Specified,38.6858,GWh,2024
Norway,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',14578.4576,GWh,2024
Norway,Total Imports,Electricity,1003.1254,GWh,2024
Norway,Total Exports,Electricity,3041.763,GWh,2024
Norway,Used for pumped storage,Electricity,61.537,GWh,2024
Norway,Distribution Losses,Electricity,509.4136,GWh,2024
Norway,Final Consumption (Calculated),Electricity,12132.5371,GWh,2024
Norway,Net Electricity Production,Wind,1342.5767,GWh,2024
Poland,Net Electricity Production,Electricity,14095.5219,GWh,2024
Poland,Net Electricity Production,Hydro,151.6105,GWh,2024
Poland,Net Electricity Production,Total Combustible Fuels,11106.77,GWh,2024
Poland,Net Electricity Production,Coal-Peat and Manufactured Gases,8307.6065,GWh,2024
Poland,Net Electricity Production,Oil and Petroleum Products,0.0,GWh,2024
Poland,Net Electricity Production,Natural Gas,2066.2534,GWh,2024
Poland,Net Electricity Production,Combustible Renewables,691.8254,GWh,2024
Poland,Net Electricity Production,Other Combustible Non-Renewables,41.0847,GWh,2024
Poland,Net Electricity Production,Solar,369.4477,GWh,2024
Poland,Net Electricity Production,Not Specified,4.7718,GWh,2024
Poland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3675.8055,GWh,2024
Poland,Total Imports,Electricity,1317.424,GWh,2024
Poland,Total Exports,Electricity,1566.456,GWh,2024
Poland,Used for pumped storage,Electricity,85.57,GWh,2024
Poland,Distribution Losses,Electricity,1527.2971,GWh,2024
Poland,Final Consumption (Calculated),Electricity,12233.6227,GWh,2024
Poland,Net Electricity Production,Wind,2462.922,GWh,2024
Portugal,Net Electricity Production,Electricity,4153.1227,GWh,2024
Portugal,Net Electricity Production,Total Combustible Fuels,923.9086,GWh,2024
Portugal,Net Electricity Production,Hydro,1319.0214,GWh,2024
Portugal,Net Electricity Production,Oil and Petroleum Products,98.4714,GWh,2024
Portugal,Net Electricity Production,Natural Gas,556.6535,GWh,2024
Portugal,Net Electricity Production,Combustible Renewables,248.0719,GWh,2024
Portugal,Net Electricity Production,Geothermal,13.1875,GWh,2024
Portugal,Net Electricity Production,Other Combustible Non-Renewables,20.7118,GWh,2024
Portugal,Net Electricity Production,Solar,416.7056,GWh,2024
Portugal,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3477.2859,GWh,2024
Portugal,Total Imports,Electricity,1061.3271,GWh,2024
Portugal,Total Exports,Electricity,257.6231,GWh,2024
Portugal,Used for pumped storage,Electricity,387.4549,GWh,2024
Portugal,Distribution Losses,Electricity,422.3474,GWh,2024
Portugal,Final Consumption (Calculated),Electricity,4147.0245,GWh,2024
Portugal,Net Electricity Production,Wind,1480.2994,GWh,2024
Slovak Republic,Net Electricity Production,Electricity,2290.4876,GWh,2024
Slovak Republic,Net Electricity Production,Nuclear,1495.6645,GWh,2024
Slovak Republic,Net Electricity Production,Total Combustible Fuels,537.4928,GWh,2024
Slovak Republic,Net Electricity Production,Hydro,226.7222,GWh,2024
Slovak Republic,Net Electricity Production,Coal-Peat and Manufactured Gases,55.0428,GWh,2024
Slovak Republic,Net Electricity Production,Oil and Petroleum Products,20.2936,GWh,2024
Slovak Republic,Net Electricity Production,Natural Gas,336.4901,GWh,2024
Slovak Republic,Net Electricity Production,Combustible Renewables,124.9945,GWh,2024
Slovak Republic,Net Electricity Production,Other Combustible Non-Renewables,0.6718,GWh,2024
Slovak Republic,Net Electricity Production,Solar,29.1345,GWh,2024
Slovak Republic,Net Electricity Production,Not Specified,1.4737,GWh,2024
Slovak Republic,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',380.8511,GWh,2024
Slovak Republic,Total Imports,Electricity,1628.5015,GWh,2024
Slovak Republic,Total Exports,Electricity,1747.4818,GWh,2024
Slovak Republic,Used for pumped storage,Electricity,38.2625,GWh,2024
Slovak Republic,Distribution Losses,Electricity,111.4873,GWh,2024
Slovak Republic,Final Consumption (Calculated),Electricity,2021.7575,GWh,2024
Slovenia,Net Electricity Production,Electricity,1396.7328,GWh,2024
Slovenia,Net Electricity Production,Nuclear,504.839,GWh,2024
Slovenia,Net Electricity Production,Total Combustible Fuels,475.307,GWh,2024
Slovenia,Net Electricity Production,Hydro,341.0414,GWh,2024
Slovenia,Net Electricity Production,Coal-Peat and Manufactured Gases,390.5706,GWh,2024
Slovenia,Net Electricity Production,Oil and Petroleum Products,0.5824,GWh,2024
Slovenia,Net Electricity Production,Natural Gas,56.604,GWh,2024
Slovenia,Net Electricity Production,Combustible Renewables,26.515,GWh,2024
Slovenia,Net Electricity Production,Other Combustible Non-Renewables,1.035,GWh,2024
Slovenia,Net Electricity Production,Solar,74.6594,GWh,2024
Slovenia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',443.1018,GWh,2024
Slovenia,Total Imports,Electricity,843.957,GWh,2024
Slovenia,Total Exports,Electricity,980.273,GWh,2024
Slovenia,Used for pumped storage,Electricity,39.6864,GWh,2024
Slovenia,Distribution Losses,Electricity,55.1906,GWh,2024
Slovenia,Final Consumption (Calculated),Electricity,1165.5399,GWh,2024
Slovenia,Net Electricity Production,Wind,0.886,GWh,2024
Spain,Net Electricity Production,Electricity,21199.293,GWh,2024
Spain,Net Electricity Production,Nuclear,3631.6577,GWh,2024
Spain,Net Electricity Production,Total Combustible Fuels,7016.9284,GWh,2024
Spain,Net Electricity Production,Hydro,3008.9065,GWh,2024
Spain,Net Electricity Production,Coal-Peat and Manufactured Gases,311.0989,GWh,2024
Spain,Net Electricity Production,Oil and Petroleum Products,929.1821,GWh,2024
Spain,Net Electricity Production,Natural Gas,5268.8507,GWh,2024
Spain,Net Electricity Production,Combustible Renewables,451.0394,GWh,2024
Spain,Net Electricity Production,Other Combustible Non-Renewables,56.7573,GWh,2024
Spain,Net Electricity Production,Solar,2661.1086,GWh,2024
Spain,Net Electricity Production,Other Renewables,1.75,GWh,2024
Spain,Net Electricity Production,Not Specified,21.8333,GWh,2024
Spain,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10979.913,GWh,2024
Spain,Total Imports,Electricity,1286.2302,GWh,2024
Spain,Total Exports,Electricity,1676.2457,GWh,2024
Spain,Used for pumped storage,Electricity,410.3622,GWh,2024
Spain,Distribution Losses,Electricity,1998.0416,GWh,2024
Spain,Final Consumption (Calculated),Electricity,18400.8738,GWh,2024
Spain,Net Electricity Production,Wind,4857.1085,GWh,2024
Sweden,Net Electricity Production,Electricity,15343.1826,GWh,2024
Sweden,Net Electricity Production,Nuclear,4104.0,GWh,2024
Sweden,Net Electricity Production,Total Combustible Fuels,1026.7633,GWh,2024
Sweden,Net Electricity Production,Hydro,5548.077,GWh,2024
Sweden,Net Electricity Production,Coal-Peat and Manufactured Gases,34.846,GWh,2024
Sweden,Net Electricity Production,Oil and Petroleum Products,23.7586,GWh,2024
Sweden,Net Electricity Production,Natural Gas,15.9457,GWh,2024
Sweden,Net Electricity Production,Combustible Renewables,854.0536,GWh,2024
Sweden,Net Electricity Production,Other Combustible Non-Renewables,98.1593,GWh,2024
Sweden,Net Electricity Production,Solar,23.2382,GWh,2024
Sweden,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',11066.4729,GWh,2024
Sweden,Total Imports,Electricity,393.2545,GWh,2024
Sweden,Total Exports,Electricity,3448.3195,GWh,2024
Sweden,Used for pumped storage,Electricity,2.8842,GWh,2024
Sweden,Distribution Losses,Electricity,889.4611,GWh,2024
Sweden,Final Consumption (Calculated),Electricity,11395.7723,GWh,2024
Sweden,Net Electricity Production,Wind,4641.104,GWh,2024
Switzerland,Net Electricity Production,Electricity,6074.9364,GWh,2024
Switzerland,Net Electricity Production,Nuclear,2124.0,GWh,2024
Switzerland,Net Electricity Production,Hydro,3376.0,GWh,2024
Switzerland,Net Electricity Production,Total Combustible Fuels,237.4891,GWh,2024
Switzerland,Net Electricity Production,Oil and Petroleum Products,4.9307,GWh,2024
Switzerland,Net Electricity Production,Natural Gas,14.6288,GWh,2024
Switzerland,Net Electricity Production,Combustible Renewables,143.4273,GWh,2024
Switzerland,Net Electricity Production,Other Combustible Non-Renewables,74.5023,GWh,2024
Switzerland,Net Electricity Production,Solar,321.4799,GWh,2024
Switzerland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3856.8746,GWh,2024
Switzerland,Total Imports,Electricity,2880.0,GWh,2024
Switzerland,Total Exports,Electricity,3025.0,GWh,2024
Switzerland,Used for pumped storage,Electricity,365.0,GWh,2024
Switzerland,Distribution Losses,Electricity,420.8874,GWh,2024
Switzerland,Final Consumption (Calculated),Electricity,5144.0489,GWh,2024
Switzerland,Net Electricity Production,Wind,15.9674,GWh,2024
Republic of Turkiye,Net Electricity Production,Electricity,27041.628,GWh,2024
Republic of Turkiye,Net Electricity Production,Hydro,4102.1617,GWh,2024
Republic of Turkiye,Net Electricity Production,Total Combustible Fuels,17458.6833,GWh,2024
Republic of Turkiye,Net Electricity Production,Coal-Peat and Manufactured Gases,10057.4776,GWh,2024
Republic of Turkiye,Net Electricity Production,Oil and Petroleum Products,27.6293,GWh,2024
Republic of Turkiye,Net Electricity Production,Natural Gas,6688.8087,GWh,2024
Republic of Turkiye,Net Electricity Production,Combustible Renewables,684.6708,GWh,2024
Republic of Turkiye,Net Electricity Production,Other Combustible Non-Renewables,0.0968,GWh,2024
Republic of Turkiye,Net Electricity Production,Geothermal,765.9512,GWh,2024
Republic of Turkiye,Net Electricity Production,Solar,1644.3834,GWh,2024
Republic of Turkiye,Net Electricity Production,Not Specified,108.2132,GWh,2024
Republic of Turkiye,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10159.4023,GWh,2024
Republic of Turkiye,Total Imports,Electricity,18.6651,GWh,2024
Republic of Turkiye,Total Exports,Electricity,506.0632,GWh,2024
Republic of Turkiye,Distribution Losses,Electricity,2445.3651,GWh,2024
Republic of Turkiye,Final Consumption (Calculated),Electricity,24108.8649,GWh,2024
Republic of Turkiye,Net Electricity Production,Wind,2962.2352,GWh,2024
United Kingdom,Net Electricity Production,Electricity,24651.4547,GWh,2024
United Kingdom,Net Electricity Production,Nuclear,2925.4964,GWh,2024
United Kingdom,Net Electricity Production,Total Combustible Fuels,14385.3887,GWh,2024
United Kingdom,Net Electricity Production,Hydro,525.708,GWh,2024
United Kingdom,Net Electricity Production,Coal-Peat and Manufactured Gases,10.4176,GWh,2024
United Kingdom,Net Electricity Production,Oil and Petroleum Products,118.959,GWh,2024
United Kingdom,Net Electricity Production,Natural Gas,10387.8292,GWh,2024
United Kingdom,Net Electricity Production,Combustible Renewables,3585.5419,GWh,2024
United Kingdom,Net Electricity Production,Other Combustible Non-Renewables,282.641,GWh,2024
United Kingdom,Net Electricity Production,Solar,290.6477,GWh,2024
United Kingdom,Net Electricity Production,Other Renewables,0.9342,GWh,2024
United Kingdom,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10926.1116,GWh,2024
United Kingdom,Total Imports,Electricity,1345.249,GWh,2024
United Kingdom,Total Exports,Electricity,300.805,GWh,2024
United Kingdom,Used for pumped storage,Electricity,206.1746,GWh,2024
United Kingdom,Distribution Losses,Electricity,2579.1834,GWh,2024
United Kingdom,Final Consumption (Calculated),Electricity,22910.5407,GWh,2024
United Kingdom,Net Electricity Production,Wind,6523.2798,GWh,2024
United States,Net Electricity Production,Electricity,328780.645,GWh,2024
United States,Net Electricity Production,Nuclear,61907.4493,GWh,2024
United States,Net Electricity Production,Hydro,18756.7687,GWh,2024
United States,Net Electricity Production,Total Combustible Fuels,188312.535,GWh,2024
United States,Net Electricity Production,Coal-Peat and Manufactured Gases,47382.1089,GWh,2024
United States,Net Electricity Production,Oil and Petroleum Products,1872.0765,GWh,2024
United States,Net Electricity Production,Natural Gas,134566.0687,GWh,2024
United States,Net Electricity Production,Combustible Renewables,3805.7582,GWh,2024
United States,Net Electricity Production,Geothermal,1214.2608,GWh,2024
United States,Net Electricity Production,Other Combustible Non-Renewables,686.5226,GWh,2024
United States,Net Electricity Production,Solar,17708.4884,GWh,2024
United States,Net Electricity Production,Not Specified,127.1737,GWh,2024
United States,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',82239.2452,GWh,2024
United States,Total Imports,Electricity,2379.074,GWh,2024
United States,Total Exports,Electricity,910.7151,GWh,2024
United States,Used for pumped storage,Electricity,1932.4596,GWh,2024
United States,Distribution Losses,Electricity,18038.2652,GWh,2024
United States,Final Consumption (Calculated),Electricity,310278.2791,GWh,2024
United States,Net Electricity Production,Wind,40753.9691,GWh,2024
OECD Americas,Net Electricity Production,Electricity,420797.1744,GWh,2024
OECD Americas,Net Electricity Production,Nuclear,69639.9891,GWh,2024
OECD Americas,Net Electricity Production,Hydro,56772.1371,GWh,2024
OECD Americas,Net Electricity Production,Total Combustible Fuels,222302.3543,GWh,2024
OECD Americas,Net Electricity Production,Coal-Peat and Manufactured Gases,52918.9276,GWh,2024
OECD Americas,Net Electricity Production,Oil and Petroleum Products,4301.9555,GWh,2024
OECD Americas,Net Electricity Production,Natural Gas,159215.4291,GWh,2024
OECD Americas,Net Electricity Production,Combustible Renewables,5153.4338,GWh,2024
OECD Americas,Net Electricity Production,Other Combustible Non-Renewables,712.6083,GWh,2024
OECD Americas,Net Electricity Production,Geothermal,1568.1031,GWh,2024
OECD Americas,Net Electricity Production,Solar,21543.2362,GWh,2024
OECD Americas,Net Electricity Production,Not Specified,1403.6949,GWh,2024
OECD Americas,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',132604.5699,GWh,2024
OECD Americas,Total Imports,Electricity,4291.1168,GWh,2024
OECD Americas,Total Exports,Electricity,3419.8139,GWh,2024
OECD Americas,Used for pumped storage,Electricity,1947.4258,GWh,2024
OECD Americas,Distribution Losses,Electricity,25082.2131,GWh,2024
OECD Americas,Final Consumption (Calculated),Electricity,394638.8384,GWh,2024
OECD Americas,Net Electricity Production,Wind,47567.6598,GWh,2024
OECD Asia Oceania,Net Electricity Production,Electricity,144159.6768,GWh,2024
OECD Asia Oceania,Net Electricity Production,Nuclear,22271.027,GWh,2024
OECD Asia Oceania,Net Electricity Production,Total Combustible Fuels,90127.7948,GWh,2024
OECD Asia Oceania,Net Electricity Production,Hydro,9696.589,GWh,2024
OECD Asia Oceania,Net Electricity Production,Coal-Peat and Manufactured Gases,43304.8308,GWh,2024
OECD Asia Oceania,Net Electricity Production,Oil and Petroleum Products,1538.0859,GWh,2024
OECD Asia Oceania,Net Electricity Production,Natural Gas,38387.6649,GWh,2024
OECD Asia Oceania,Net Electricity Production,Combustible Renewables,4678.2343,GWh,2024
OECD Asia Oceania,Net Electricity Production,Geothermal,942.8109,GWh,2024
OECD Asia Oceania,Net Electricity Production,Other Combustible Non-Renewables,2218.979,GWh,2024
OECD Asia Oceania,Net Electricity Production,Solar,14509.2479,GWh,2024
OECD Asia Oceania,Net Electricity Production,Other Renewables,46.4738,GWh,2024
OECD Asia Oceania,Net Electricity Production,Not Specified,1759.3362,GWh,2024
OECD Asia Oceania,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',34679.753,GWh,2024
OECD Asia Oceania,Used for pumped storage,Electricity,1631.349,GWh,2024
OECD Asia Oceania,Distribution Losses,Electricity,6114.6908,GWh,2024
OECD Asia Oceania,Final Consumption (Calculated),Electricity,136413.6369,GWh,2024
OECD Asia Oceania,Net Electricity Production,Wind,4806.3971,GWh,2024
